x,25,26,27,28,29,30,31,32,33,34,35,36
1,0.04,0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06
2,0.02,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02
3,0.0,0.04,0.02,0.1,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0
4,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
5,0.01,0.0,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.01
6,0.0,0.02,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.02
7,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
8,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.06
9,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
10,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06
11,0.04,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05
12,0.01,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.06
13,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
14,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.06
15,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
16,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06
17,0.04,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05
18,0.01,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.06
19,0.04,0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06
20,0.02,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02
21,0.0,0.04,0.02,0.1,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0
22,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
23,0.01,0.0,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.01
24,0.0,0.02,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.02
25,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
26,0.01,0.0,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.01
27,0.0,0.02,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.02
28,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
29,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.06
30,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
31,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06
32,0.04,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05
33,0.01,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.06
34,0.04,0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06
35,0.02,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02
36,0.0,0.04,0.02,0.1,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0
37,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04
38,0.01,0.0,0.0,0.15,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.01
39,0.0,0.02,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.08,0.0,0.02
40,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
41,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.06
42,0.04,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
43,0.0,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.06
44,0.04,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.05
45,0.01,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.06
46,0.04,0.03,0.01,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06
47,0.02,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.02
48,0.0,0.04,0.02,0.1,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0
