x,13,14,15,16,17,18,19,20,21,22,23,24
1,0.0,0.06,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.07
2,0.0,0.09,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04
3,0.0,0.05,0.0,0.01,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.05
4,0.0,0.01,0.0,0.02,0.14,0.0,0.0,0.01,0.0,0.0,0.01,0.0
5,0.0,0.03,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.01,0.06
6,0.0,0.0,0.0,0.0,0.1,0.02,0.04,0.0,0.0,0.0,0.0,0.07
7,0.0,0.04,0.0,0.0,0.07,0.01,0.05,0.0,0.0,0.0,0.04,0.01
8,0.0,0.05,0.0,0.0,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.09
9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
10,0.0,0.07,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.0,0.03,0.04
11,0.0,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.08
12,0.0,0.02,0.0,0.02,0.05,0.0,0.02,0.0,0.0,0.0,0.02,0.08
13,0.0,0.03,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.01,0.06
14,0.0,0.0,0.0,0.0,0.1,0.02,0.04,0.0,0.0,0.0,0.0,0.07
15,0.0,0.04,0.0,0.0,0.07,0.01,0.05,0.0,0.0,0.0,0.04,0.01
16,0.0,0.05,0.0,0.0,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.09
17,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
18,0.0,0.07,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.0,0.03,0.04
19,0.0,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.08
20,0.0,0.02,0.0,0.02,0.05,0.0,0.02,0.0,0.0,0.0,0.02,0.08
21,0.0,0.06,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.07
22,0.0,0.09,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04
23,0.0,0.05,0.0,0.01,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.05
24,0.0,0.01,0.0,0.02,0.14,0.0,0.0,0.01,0.0,0.0,0.01,0.0
25,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
26,0.0,0.07,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.0,0.03,0.04
27,0.0,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.08
28,0.0,0.02,0.0,0.02,0.05,0.0,0.02,0.0,0.0,0.0,0.02,0.08
29,0.0,0.06,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.07
30,0.0,0.09,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04
31,0.0,0.05,0.0,0.01,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.05
32,0.0,0.01,0.0,0.02,0.14,0.0,0.0,0.01,0.0,0.0,0.01,0.0
33,0.0,0.03,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.01,0.06
34,0.0,0.0,0.0,0.0,0.1,0.02,0.04,0.0,0.0,0.0,0.0,0.07
35,0.0,0.04,0.0,0.0,0.07,0.01,0.05,0.0,0.0,0.0,0.04,0.01
36,0.0,0.05,0.0,0.0,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.09
37,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
38,0.0,0.07,0.0,0.0,0.09,0.0,0.01,0.0,0.0,0.0,0.03,0.04
39,0.0,0.0,0.01,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,0.08
40,0.0,0.02,0.0,0.02,0.05,0.0,0.02,0.0,0.0,0.0,0.02,0.08
41,0.0,0.06,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.07
42,0.0,0.09,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04
43,0.0,0.05,0.0,0.01,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.05
44,0.0,0.01,0.0,0.02,0.14,0.0,0.0,0.01,0.0,0.0,0.01,0.0
45,0.0,0.03,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.01,0.06
46,0.0,0.0,0.0,0.0,0.1,0.02,0.04,0.0,0.0,0.0,0.0,0.07
47,0.0,0.04,0.0,0.0,0.07,0.01,0.05,0.0,0.0,0.0,0.04,0.01
48,0.0,0.05,0.0,0.0,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.09
