x,25,26,27,28,29,30,31,32,33,34,35,36
1,0.0,0.01,0.04,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.05
2,0.0,0.03,0.07,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03
3,0.0,0.02,0.08,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
4,0.0,0.0,0.08,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.06,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.06,0.09,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.01,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.03,0.01
8,0.0,0.0,0.0,0.08,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.07
9,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
10,0.0,0.03,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0
11,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03
12,0.0,0.0,0.03,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05
13,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03
14,0.0,0.0,0.03,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05
15,0.0,0.01,0.04,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.05
16,0.0,0.03,0.07,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03
17,0.0,0.02,0.08,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
18,0.0,0.0,0.08,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.06,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.06,0.09,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.01,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.03,0.01
22,0.0,0.0,0.0,0.08,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.07
23,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
24,0.0,0.03,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0
25,0.0,0.0,0.06,0.09,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.01,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.03,0.01
27,0.0,0.0,0.0,0.08,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.07
28,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
29,0.0,0.03,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0
30,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03
31,0.0,0.0,0.03,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05
32,0.0,0.01,0.04,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.05
33,0.0,0.03,0.07,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03
34,0.0,0.02,0.08,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
35,0.0,0.0,0.08,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.06,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.06,0.09,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.01,0.09,0.04,0.01,0.01,0.0,0.0,0.0,0.03,0.01
39,0.0,0.0,0.0,0.08,0.06,0.0,0.01,0.0,0.0,0.0,0.0,0.07
40,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
41,0.0,0.03,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.0
42,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03
43,0.0,0.0,0.03,0.09,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.05
44,0.0,0.01,0.04,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.05
45,0.0,0.03,0.07,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.03
46,0.0,0.02,0.08,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02
47,0.0,0.0,0.08,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.06,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
